nohup: ignoring input
[Config] CUDA detected: NVIDIA RTX A6000 x2
[Utils] Random seed set to 42
============================================================
  1D-DDPM Generation Pipeline
============================================================
  Device:       cuda
  Checkpoint:   logs/deep_v6/checkpoint_final.pt
  Scaler:       logs/deep_v6/scaler.pt
  Num samples:  5120
  Batch size:   64
  Use EMA:      True
  Output:       output/deep_v6.csv
============================================================

[Step 1] Loading scaler...
[Scaler] Parameters loaded from logs/deep_v6/scaler.pt
  sp500: mean=0.000315, std=0.010551
  DGS10: mean=0.000026, std=0.066899
  Found run configuration: /home/u00134/src/logs/deep_v6/config.json
  Loaded model config: channel_dims=[256, 512, 1024], time_emb_dim=512, T=3000

[Step 2] Loading model...
  Loaded EMA weights
  Trained epoch: 6999
  U-Net parameters: 42,121,730

[Step 3] Generating 5120 paths...

  --- Batch 1 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.353, 4.715]
  [Scheduler] Reverse step 2950/3000  x range: [-4.745, 4.624]
  [Scheduler] Reverse step 2900/3000  x range: [-4.375, 5.193]
  [Scheduler] Reverse step 2850/3000  x range: [-4.715, 4.536]
  [Scheduler] Reverse step 2800/3000  x range: [-4.832, 4.262]
  [Scheduler] Reverse step 2750/3000  x range: [-4.822, 4.521]
  [Scheduler] Reverse step 2700/3000  x range: [-5.013, 4.628]
  [Scheduler] Reverse step 2650/3000  x range: [-4.498, 4.274]
  [Scheduler] Reverse step 2600/3000  x range: [-4.297, 4.501]
  [Scheduler] Reverse step 2550/3000  x range: [-4.694, 4.742]
  [Scheduler] Reverse step 2500/3000  x range: [-5.159, 4.403]
  [Scheduler] Reverse step 2450/3000  x range: [-5.029, 4.657]
  [Scheduler] Reverse step 2400/3000  x range: [-4.518, 5.007]
  [Scheduler] Reverse step 2350/3000  x range: [-4.497, 4.484]
  [Scheduler] Reverse step 2300/3000  x range: [-4.739, 4.547]
  [Scheduler] Reverse step 2250/3000  x range: [-4.949, 5.011]
  [Scheduler] Reverse step 2200/3000  x range: [-4.650, 4.722]
  [Scheduler] Reverse step 2150/3000  x range: [-4.682, 4.620]
  [Scheduler] Reverse step 2100/3000  x range: [-4.556, 4.654]
  [Scheduler] Reverse step 2050/3000  x range: [-4.405, 4.644]
  [Scheduler] Reverse step 2000/3000  x range: [-4.740, 5.023]
  [Scheduler] Reverse step 1950/3000  x range: [-4.606, 4.351]
  [Scheduler] Reverse step 1900/3000  x range: [-4.476, 4.593]
  [Scheduler] Reverse step 1850/3000  x range: [-4.196, 4.509]
  [Scheduler] Reverse step 1800/3000  x range: [-4.272, 4.462]
  [Scheduler] Reverse step 1750/3000  x range: [-4.326, 4.280]
  [Scheduler] Reverse step 1700/3000  x range: [-4.308, 4.381]
  [Scheduler] Reverse step 1650/3000  x range: [-4.423, 4.345]
  [Scheduler] Reverse step 1600/3000  x range: [-4.547, 4.487]
  [Scheduler] Reverse step 1550/3000  x range: [-4.365, 4.260]
  [Scheduler] Reverse step 1500/3000  x range: [-4.456, 4.456]
  [Scheduler] Reverse step 1450/3000  x range: [-4.627, 4.125]
  [Scheduler] Reverse step 1400/3000  x range: [-4.417, 4.343]
  [Scheduler] Reverse step 1350/3000  x range: [-4.508, 4.714]
  [Scheduler] Reverse step 1300/3000  x range: [-4.588, 4.755]
  [Scheduler] Reverse step 1250/3000  x range: [-4.562, 4.354]
  [Scheduler] Reverse step 1200/3000  x range: [-4.576, 4.745]
  [Scheduler] Reverse step 1150/3000  x range: [-4.599, 4.717]
  [Scheduler] Reverse step 1100/3000  x range: [-4.658, 4.798]
  [Scheduler] Reverse step 1050/3000  x range: [-4.669, 5.370]
  [Scheduler] Reverse step 1000/3000  x range: [-4.979, 5.338]
  [Scheduler] Reverse step 950/3000  x range: [-5.238, 5.231]
  [Scheduler] Reverse step 900/3000  x range: [-4.709, 4.704]
  [Scheduler] Reverse step 850/3000  x range: [-4.358, 5.081]
  [Scheduler] Reverse step 800/3000  x range: [-4.169, 4.889]
  [Scheduler] Reverse step 750/3000  x range: [-4.479, 4.593]
  [Scheduler] Reverse step 700/3000  x range: [-4.516, 4.693]
  [Scheduler] Reverse step 650/3000  x range: [-4.679, 5.394]
  [Scheduler] Reverse step 600/3000  x range: [-4.817, 5.571]
  [Scheduler] Reverse step 550/3000  x range: [-4.532, 4.595]
  [Scheduler] Reverse step 500/3000  x range: [-5.193, 4.908]
  [Scheduler] Reverse step 450/3000  x range: [-4.989, 5.102]
  [Scheduler] Reverse step 400/3000  x range: [-4.978, 5.141]
  [Scheduler] Reverse step 350/3000  x range: [-5.097, 5.165]
  [Scheduler] Reverse step 300/3000  x range: [-5.208, 5.059]
  [Scheduler] Reverse step 250/3000  x range: [-5.612, 5.140]
  [Scheduler] Reverse step 200/3000  x range: [-5.486, 5.218]
  [Scheduler] Reverse step 150/3000  x range: [-5.383, 5.725]
  [Scheduler] Reverse step 100/3000  x range: [-5.648, 5.397]
  [Scheduler] Reverse step  50/3000  x range: [-5.552, 5.417]
  [Scheduler] Reverse step   0/3000  x range: [-5.519, 5.330]
  Generated: 2688/5120

  --- Batch 43 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.860, 4.426]
  [Scheduler] Reverse step 2950/3000  x range: [-4.706, 4.658]
  [Scheduler] Reverse step 2900/3000  x range: [-4.818, 4.475]
  [Scheduler] Reverse step 2850/3000  x range: [-4.471, 4.650]
  [Scheduler] Reverse step 2800/3000  x range: [-4.759, 4.797]
  [Scheduler] Reverse step 2750/3000  x range: [-4.798, 4.441]
  [Scheduler] Reverse step 2700/3000  x range: [-4.712, 4.691]
  [Scheduler] Reverse step 2650/3000  x range: [-4.700, 4.404]
  [Scheduler] Reverse step 2600/3000  x range: [-4.416, 4.583]
  [Scheduler] Reverse step 2550/3000  x range: [-4.487, 5.033]
  [Scheduler] Reverse step 2500/3000  x range: [-4.277, 4.400]
  [Scheduler] Reverse step 2450/3000  x range: [-4.574, 4.841]
  [Scheduler] Reverse step 2400/3000  x range: [-5.119, 4.287]
  [Scheduler] Reverse step 2350/3000  x range: [-4.671, 4.840]
  [Scheduler] Reverse step 2300/3000  x range: [-4.689, 4.527]
  [Scheduler] Reverse step 2250/3000  x range: [-4.762, 4.440]
  [Scheduler] Reverse step 2200/3000  x range: [-4.577, 4.621]
  [Scheduler] Reverse step 2150/3000  x range: [-4.425, 4.443]
  [Scheduler] Reverse step 2100/3000  x range: [-4.320, 4.727]
  [Scheduler] Reverse step 2050/3000  x range: [-4.441, 4.666]
  [Scheduler] Reverse step 2000/3000  x range: [-4.855, 5.387]
  [Scheduler] Reverse step 1950/3000  x range: [-4.419, 4.435]
  [Scheduler] Reverse step 1900/3000  x range: [-4.340, 4.667]
  [Scheduler] Reverse step 1850/3000  x range: [-4.486, 5.260]
  [Scheduler] Reverse step 1800/3000  x range: [-4.633, 4.304]
  [Scheduler] Reverse step 1750/3000  x range: [-4.669, 4.082]
  [Scheduler] Reverse step 1700/3000  x range: [-5.026, 4.562]
  [Scheduler] Reverse step 1650/3000  x range: [-4.607, 4.574]
  [Scheduler] Reverse step 1600/3000  x range: [-4.612, 4.330]
  [Scheduler] Reverse step 1550/3000  x range: [-4.247, 4.628]
  [Scheduler] Reverse step 1500/3000  x range: [-4.912, 4.051]
  [Scheduler] Reverse step 1450/3000  x range: [-4.266, 4.643]
  [Scheduler] Reverse step 1400/3000  x range: [-4.287, 4.402]
  [Scheduler] Reverse step 1350/3000  x range: [-4.509, 4.257]
  [Scheduler] Reverse step 1300/3000  x range: [-4.431, 4.195]
  [Scheduler] Reverse step 1250/3000  x range: [-4.503, 4.406]
  [Scheduler] Reverse step 1200/3000  x range: [-4.805, 4.380]
  [Scheduler] Reverse step 1150/3000  x range: [-4.851, 4.548]
  [Scheduler] Reverse step 1100/3000  x range: [-4.651, 4.654]
  [Scheduler] Reverse step 1050/3000  x range: [-4.844, 4.544]
  [Scheduler] Reverse step 1000/3000  x range: [-5.274, 4.679]
  [Scheduler] Reverse step 950/3000  x range: [-4.834, 4.461]
  [Scheduler] Reverse step 900/3000  x range: [-4.368, 5.371]
  [Scheduler] Reverse step 850/3000  x range: [-4.592, 4.796]
  [Scheduler] Reverse step 800/3000  x range: [-4.642, 4.245]
  [Scheduler] Reverse step 750/3000  x range: [-5.082, 4.668]
  [Scheduler] Reverse step 700/3000  x range: [-5.328, 4.696]
  [Scheduler] Reverse step 650/3000  x range: [-4.575, 4.561]
  [Scheduler] Reverse step 600/3000  x range: [-4.890, 4.839]
  [Scheduler] Reverse step 550/3000  x range: [-5.104, 5.357]
  [Scheduler] Reverse step 500/3000  x range: [-4.972, 5.262]
  [Scheduler] Reverse step 450/3000  x range: [-5.496, 5.240]
  [Scheduler] Reverse step 400/3000  x range: [-5.660, 5.270]
  [Scheduler] Reverse step 350/3000  x range: [-5.590, 5.622]
  [Scheduler] Reverse step 300/3000  x range: [-5.850, 5.409]
  [Scheduler] Reverse step 250/3000  x range: [-5.642, 5.448]
  [Scheduler] Reverse step 200/3000  x range: [-5.456, 5.359]
  [Scheduler] Reverse step 150/3000  x range: [-5.710, 5.247]
  [Scheduler] Reverse step 100/3000  x range: [-5.686, 5.146]
  [Scheduler] Reverse step  50/3000  x range: [-5.666, 5.248]
  [Scheduler] Reverse step   0/3000  x range: [-5.410, 5.073]
  Generated: 2752/5120

  --- Batch 44 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.273, 4.439]
  [Scheduler] Reverse step 2950/3000  x range: [-4.708, 4.697]
  [Scheduler] Reverse step 2900/3000  x range: [-4.671, 4.809]
  [Scheduler] Reverse step 2850/3000  x range: [-4.226, 4.687]
  [Scheduler] Reverse step 2800/3000  x range: [-4.214, 4.788]
  [Scheduler] Reverse step 2750/3000  x range: [-4.714, 4.446]
  [Scheduler] Reverse step 2700/3000  x range: [-4.565, 4.125]
  [Scheduler] Reverse step 2650/3000  x range: [-4.671, 4.139]
  [Scheduler] Reverse step 2600/3000  x range: [-4.505, 4.479]
  [Scheduler] Reverse step 2550/3000  x range: [-4.687, 4.423]
  [Scheduler] Reverse step 2500/3000  x range: [-4.607, 4.249]
  [Scheduler] Reverse step 2450/3000  x range: [-4.579, 4.438]
  [Scheduler] Reverse step 2400/3000  x range: [-4.427, 4.825]
  [Scheduler] Reverse step 2350/3000  x range: [-4.443, 5.141]
  [Scheduler] Reverse step 2300/3000  x range: [-4.658, 4.501]
  [Scheduler] Reverse step 2250/3000  x range: [-4.603, 4.450]
  [Scheduler] Reverse step 2200/3000  x range: [-4.356, 5.075]
  [Scheduler] Reverse step 2150/3000  x range: [-4.328, 4.410]
  [Scheduler] Reverse step 2100/3000  x range: [-4.811, 4.673]
  [Scheduler] Reverse step 2050/3000  x range: [-4.855, 4.470]
  [Scheduler] Reverse step 2000/3000  x range: [-4.404, 4.398]
  [Scheduler] Reverse step 1950/3000  x range: [-4.707, 4.342]
  [Scheduler] Reverse step 1900/3000  x range: [-4.383, 4.737]
  [Scheduler] Reverse step 1850/3000  x range: [-4.355, 4.922]
  [Scheduler] Reverse step 1800/3000  x range: [-4.531, 4.233]
  [Scheduler] Reverse step 1750/3000  x range: [-4.283, 4.713]
  [Scheduler] Reverse step 1700/3000  x range: [-4.409, 4.602]
  [Scheduler] Reverse step 1650/3000  x range: [-4.334, 4.841]
  [Scheduler] Reverse step 1600/3000  x range: [-4.505, 4.939]
  [Scheduler] Reverse step 1550/3000  x range: [-4.540, 4.388]
  [Scheduler] Reverse step 1500/3000  x range: [-4.295, 4.720]
  [Scheduler] Reverse step 1450/3000  x range: [-4.477, 5.100]
  [Scheduler] Reverse step 1400/3000  x range: [-4.475, 5.021]
  [Scheduler] Reverse step 1350/3000  x range: [-4.629, 4.408]
  [Scheduler] Reverse step 1300/3000  x range: [-4.582, 4.558]
  [Scheduler] Reverse step 1250/3000  x range: [-4.437, 4.487]
  [Scheduler] Reverse step 1200/3000  x range: [-4.563, 4.655]
  [Scheduler] Reverse step 1150/3000  x range: [-4.411, 4.694]
  [Scheduler] Reverse step 1100/3000  x range: [-4.422, 4.473]
  [Scheduler] Reverse step 1050/3000  x range: [-4.417, 4.587]
  [Scheduler] Reverse step 1000/3000  x range: [-4.806, 4.467]
  [Scheduler] Reverse step 950/3000  x range: [-5.228, 4.395]
  [Scheduler] Reverse step 900/3000  x range: [-5.733, 4.262]
  [Scheduler] Reverse step 850/3000  x range: [-5.271, 4.627]
  [Scheduler] Reverse step 800/3000  x range: [-4.399, 4.477]
  [Scheduler] Reverse step 750/3000  x range: [-4.176, 4.577]
  [Scheduler] Reverse step 700/3000  x range: [-4.736, 4.559]
  [Scheduler] Reverse step 650/3000  x range: [-4.332, 4.600]
  [Scheduler] Reverse step 600/3000  x range: [-4.560, 5.284]
  [Scheduler] Reverse step 550/3000  x range: [-4.640, 5.273]
  [Scheduler] Reverse step 500/3000  x range: [-4.881, 5.438]
  [Scheduler] Reverse step 450/3000  x range: [-5.122, 6.334]
  [Scheduler] Reverse step 400/3000  x range: [-5.476, 5.969]
  [Scheduler] Reverse step 350/3000  x range: [-5.521, 5.599]
  [Scheduler] Reverse step 300/3000  x range: [-5.573, 5.252]
  [Scheduler] Reverse step 250/3000  x range: [-5.455, 5.572]
  [Scheduler] Reverse step 200/3000  x range: [-5.617, 5.664]
  [Scheduler] Reverse step 150/3000  x range: [-5.867, 5.631]
  [Scheduler] Reverse step 100/3000  x range: [-5.372, 5.819]
  [Scheduler] Reverse step  50/3000  x range: [-5.385, 5.645]
  [Scheduler] Reverse step   0/3000  x range: [-5.377, 5.024]
  Generated: 2816/5120

  --- Batch 45 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.374, 4.778]
  [Scheduler] Reverse step 2950/3000  x range: [-4.622, 4.564]
  [Scheduler] Reverse step 2900/3000  x range: [-4.331, 4.432]
  [Scheduler] Reverse step 2850/3000  x range: [-4.572, 4.411]
  [Scheduler] Reverse step 2800/3000  x range: [-4.540, 4.624]
  [Scheduler] Reverse step 2750/3000  x range: [-4.409, 4.720]
  [Scheduler] Reverse step 2700/3000  x range: [-4.284, 4.471]
  [Scheduler] Reverse step 2650/3000  x range: [-4.182, 4.242]
  [Scheduler] Reverse step 2600/3000  x range: [-4.564, 4.909]
  [Scheduler] Reverse step 2550/3000  x range: [-4.682, 4.990]
  [Scheduler] Reverse step 2500/3000  x range: [-4.394, 4.892]
  [Scheduler] Reverse step 2450/3000  x range: [-4.624, 4.543]
  [Scheduler] Reverse step 2400/3000  x range: [-4.311, 4.489]
  [Scheduler] Reverse step 2350/3000  x range: [-4.364, 4.389]
  [Scheduler] Reverse step 2300/3000  x range: [-4.355, 4.362]
  [Scheduler] Reverse step 2250/3000  x range: [-4.929, 4.820]
  [Scheduler] Reverse step 2200/3000  x range: [-4.680, 4.626]
  [Scheduler] Reverse step 2150/3000  x range: [-4.294, 4.685]
  [Scheduler] Reverse step 2100/3000  x range: [-4.647, 4.785]
  [Scheduler] Reverse step 2050/3000  x range: [-4.393, 4.634]
  [Scheduler] Reverse step 2000/3000  x range: [-4.323, 5.085]
  [Scheduler] Reverse step 1950/3000  x range: [-4.657, 4.437]
  [Scheduler] Reverse step 1900/3000  x range: [-4.454, 4.834]
  [Scheduler] Reverse step 1850/3000  x range: [-4.621, 4.790]
  [Scheduler] Reverse step 1800/3000  x range: [-5.109, 4.504]
  [Scheduler] Reverse step 1750/3000  x range: [-4.818, 4.578]
  [Scheduler] Reverse step 1700/3000  x range: [-4.787, 4.408]
  [Scheduler] Reverse step 1650/3000  x range: [-4.508, 5.074]
  [Scheduler] Reverse step 1600/3000  x range: [-4.535, 4.381]
  [Scheduler] Reverse step 1550/3000  x range: [-4.812, 4.656]
  [Scheduler] Reverse step 1500/3000  x range: [-4.067, 4.764]
  [Scheduler] Reverse step 1450/3000  x range: [-4.543, 4.585]
  [Scheduler] Reverse step 1400/3000  x range: [-4.541, 4.413]
  [Scheduler] Reverse step 1350/3000  x range: [-4.887, 4.372]
  [Scheduler] Reverse step 1300/3000  x range: [-5.252, 4.202]
  [Scheduler] Reverse step 1250/3000  x range: [-4.895, 4.314]
  [Scheduler] Reverse step 1200/3000  x range: [-5.184, 4.210]
  [Scheduler] Reverse step 1150/3000  x range: [-4.570, 4.296]
  [Scheduler] Reverse step 1100/3000  x range: [-4.497, 4.253]
  [Scheduler] Reverse step 1050/3000  x range: [-4.481, 4.278]
  [Scheduler] Reverse step 1000/3000  x range: [-4.204, 4.390]
  [Scheduler] Reverse step 950/3000  x range: [-4.649, 4.832]
  [Scheduler] Reverse step 900/3000  x range: [-4.644, 4.828]
  [Scheduler] Reverse step 850/3000  x range: [-4.736, 4.697]
  [Scheduler] Reverse step 800/3000  x range: [-4.736, 4.332]
  [Scheduler] Reverse step 750/3000  x range: [-4.841, 4.684]
  [Scheduler] Reverse step 700/3000  x range: [-4.445, 4.535]
  [Scheduler] Reverse step 650/3000  x range: [-4.781, 5.383]
  [Scheduler] Reverse step 600/3000  x range: [-4.572, 5.140]
  [Scheduler] Reverse step 550/3000  x range: [-5.063, 4.821]
  [Scheduler] Reverse step 500/3000  x range: [-5.096, 4.962]
  [Scheduler] Reverse step 450/3000  x range: [-4.908, 5.557]
  [Scheduler] Reverse step 400/3000  x range: [-5.073, 6.061]
  [Scheduler] Reverse step 350/3000  x range: [-5.445, 5.656]
  [Scheduler] Reverse step 300/3000  x range: [-5.663, 5.595]
  [Scheduler] Reverse step 250/3000  x range: [-5.613, 5.291]
  [Scheduler] Reverse step 200/3000  x range: [-5.439, 5.569]
  [Scheduler] Reverse step 150/3000  x range: [-5.318, 5.309]
  [Scheduler] Reverse step 100/3000  x range: [-5.217, 5.232]
  [Scheduler] Reverse step  50/3000  x range: [-5.179, 5.233]
  [Scheduler] Reverse step   0/3000  x range: [-5.244, 5.103]
  Generated: 2880/5120

  --- Batch 46 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.405, 4.778]
  [Scheduler] Reverse step 2950/3000  x range: [-4.544, 4.566]
  [Scheduler] Reverse step 2900/3000  x range: [-4.427, 4.848]
  [Scheduler] Reverse step 2850/3000  x range: [-4.375, 5.851]
  [Scheduler] Reverse step 2800/3000  x range: [-4.740, 4.951]
  [Scheduler] Reverse step 2750/3000  x range: [-4.986, 5.253]
  [Scheduler] Reverse step 2700/3000  x range: [-4.274, 5.708]
  [Scheduler] Reverse step 2650/3000  x range: [-4.523, 4.418]
  [Scheduler] Reverse step 2600/3000  x range: [-4.535, 4.612]
  [Scheduler] Reverse step 2550/3000  x range: [-4.493, 4.589]
  [Scheduler] Reverse step 2500/3000  x range: [-4.510, 4.886]
  [Scheduler] Reverse step 2450/3000  x range: [-4.461, 4.694]
  [Scheduler] Reverse step 2400/3000  x range: [-4.849, 4.408]
  [Scheduler] Reverse step 2350/3000  x range: [-4.830, 4.719]
  [Scheduler] Reverse step 2300/3000  x range: [-5.025, 5.046]
  [Scheduler] Reverse step 2250/3000  x range: [-4.624, 4.447]
  [Scheduler] Reverse step 2200/3000  x range: [-4.575, 4.598]
  [Scheduler] Reverse step 2150/3000  x range: [-4.512, 4.777]
  [Scheduler] Reverse step 2100/3000  x range: [-4.568, 4.210]
  [Scheduler] Reverse step 2050/3000  x range: [-4.250, 4.430]
  [Scheduler] Reverse step 2000/3000  x range: [-4.218, 4.373]
  [Scheduler] Reverse step 1950/3000  x range: [-4.522, 4.719]
  [Scheduler] Reverse step 1900/3000  x range: [-4.371, 4.463]
  [Scheduler] Reverse step 1850/3000  x range: [-4.439, 4.647]
  [Scheduler] Reverse step 1800/3000  x range: [-4.867, 4.334]
  [Scheduler] Reverse step 1750/3000  x range: [-4.677, 4.288]
  [Scheduler] Reverse step 1700/3000  x range: [-4.158, 4.496]
  [Scheduler] Reverse step 1650/3000  x range: [-4.514, 4.238]
  [Scheduler] Reverse step 1600/3000  x range: [-5.098, 4.694]
  [Scheduler] Reverse step 1550/3000  x range: [-4.235, 4.278]
  [Scheduler] Reverse step 1500/3000  x range: [-4.257, 4.591]
  [Scheduler] Reverse step 1450/3000  x range: [-4.585, 4.851]
  [Scheduler] Reverse step 1400/3000  x range: [-4.516, 4.423]
  [Scheduler] Reverse step 1350/3000  x range: [-4.216, 4.394]
  [Scheduler] Reverse step 1300/3000  x range: [-4.462, 4.722]
  [Scheduler] Reverse step 1250/3000  x range: [-4.814, 4.322]
  [Scheduler] Reverse step 1200/3000  x range: [-4.848, 4.213]
  [Scheduler] Reverse step 1150/3000  x range: [-4.680, 4.305]
  [Scheduler] Reverse step 1100/3000  x range: [-4.440, 4.637]
  [Scheduler] Reverse step 1050/3000  x range: [-4.578, 4.207]
  [Scheduler] Reverse step 1000/3000  x range: [-4.705, 4.255]
  [Scheduler] Reverse step 950/3000  x range: [-5.360, 4.537]
  [Scheduler] Reverse step 900/3000  x range: [-4.305, 4.854]
  [Scheduler] Reverse step 850/3000  x range: [-4.539, 4.520]
  [Scheduler] Reverse step 800/3000  x range: [-4.617, 4.562]
  [Scheduler] Reverse step 750/3000  x range: [-4.959, 4.554]
  [Scheduler] Reverse step 700/3000  x range: [-5.408, 5.020]
  [Scheduler] Reverse step 650/3000  x range: [-5.439, 4.323]
  [Scheduler] Reverse step 600/3000  x range: [-4.953, 4.877]
  [Scheduler] Reverse step 550/3000  x range: [-5.483, 5.494]
  [Scheduler] Reverse step 500/3000  x range: [-6.014, 5.419]
  [Scheduler] Reverse step 450/3000  x range: [-6.191, 5.342]
  [Scheduler] Reverse step 400/3000  x range: [-5.717, 5.310]
  [Scheduler] Reverse step 350/3000  x range: [-5.624, 5.415]
  [Scheduler] Reverse step 300/3000  x range: [-5.539, 5.347]
  [Scheduler] Reverse step 250/3000  x range: [-5.412, 5.174]
  [Scheduler] Reverse step 200/3000  x range: [-5.369, 5.450]
  [Scheduler] Reverse step 150/3000  x range: [-5.272, 5.172]
  [Scheduler] Reverse step 100/3000  x range: [-5.152, 5.201]
  [Scheduler] Reverse step  50/3000  x range: [-5.082, 5.149]
  [Scheduler] Reverse step   0/3000  x range: [-5.009, 4.986]
  Generated: 2944/5120

  --- Batch 47 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.503, 4.619]
  [Scheduler] Reverse step 2950/3000  x range: [-4.569, 4.193]
  [Scheduler] Reverse step 2900/3000  x range: [-4.706, 4.518]
  [Scheduler] Reverse step 2850/3000  x range: [-4.736, 4.583]
  [Scheduler] Reverse step 2800/3000  x range: [-4.644, 4.508]
  [Scheduler] Reverse step 2750/3000  x range: [-4.459, 4.655]
  [Scheduler] Reverse step 2700/3000  x range: [-4.242, 4.277]
  [Scheduler] Reverse step 2650/3000  x range: [-4.505, 4.247]
  [Scheduler] Reverse step 2600/3000  x range: [-4.592, 4.857]
  [Scheduler] Reverse step 2550/3000  x range: [-4.798, 4.130]
  [Scheduler] Reverse step 2500/3000  x range: [-4.990, 4.710]
  [Scheduler] Reverse step 2450/3000  x range: [-4.214, 4.869]
  [Scheduler] Reverse step 2400/3000  x range: [-4.513, 4.687]
  [Scheduler] Reverse step 2350/3000  x range: [-4.451, 4.841]
  [Scheduler] Reverse step 2300/3000  x range: [-4.632, 4.488]
  [Scheduler] Reverse step 2250/3000  x range: [-4.714, 4.526]
  [Scheduler] Reverse step 2200/3000  x range: [-4.497, 4.395]
  [Scheduler] Reverse step 2150/3000  x range: [-4.479, 4.701]
  [Scheduler] Reverse step 2100/3000  x range: [-4.723, 4.434]
  [Scheduler] Reverse step 2050/3000  x range: [-5.961, 4.788]
  [Scheduler] Reverse step 2000/3000  x range: [-4.406, 4.355]
  [Scheduler] Reverse step 1950/3000  x range: [-4.284, 4.774]
  [Scheduler] Reverse step 1900/3000  x range: [-4.388, 4.623]
  [Scheduler] Reverse step 1850/3000  x range: [-4.585, 4.352]
  [Scheduler] Reverse step 1800/3000  x range: [-4.148, 4.556]
  [Scheduler] Reverse step 1750/3000  x range: [-4.492, 4.450]
  [Scheduler] Reverse step 1700/3000  x range: [-4.108, 4.173]
  [Scheduler] Reverse step 1650/3000  x range: [-4.508, 4.723]
  [Scheduler] Reverse step 1600/3000  x range: [-4.338, 5.202]
  [Scheduler] Reverse step 1550/3000  x range: [-4.818, 4.477]
  [Scheduler] Reverse step 1500/3000  x range: [-4.451, 4.339]
  [Scheduler] Reverse step 1450/3000  x range: [-4.461, 4.434]
  [Scheduler] Reverse step 1400/3000  x range: [-4.597, 4.420]
  [Scheduler] Reverse step 1350/3000  x range: [-4.857, 4.832]
  [Scheduler] Reverse step 1300/3000  x range: [-4.811, 4.734]
  [Scheduler] Reverse step 1250/3000  x range: [-5.207, 4.679]
  [Scheduler] Reverse step 1200/3000  x range: [-4.707, 4.620]
  [Scheduler] Reverse step 1150/3000  x range: [-4.691, 4.443]
  [Scheduler] Reverse step 1100/3000  x range: [-4.374, 4.331]
  [Scheduler] Reverse step 1050/3000  x range: [-4.503, 4.789]
  [Scheduler] Reverse step 1000/3000  x range: [-4.444, 4.448]
  [Scheduler] Reverse step 950/3000  x range: [-4.305, 4.546]
  [Scheduler] Reverse step 900/3000  x range: [-4.465, 4.462]
  [Scheduler] Reverse step 850/3000  x range: [-4.766, 4.598]
  [Scheduler] Reverse step 800/3000  x range: [-4.436, 4.539]
  [Scheduler] Reverse step 750/3000  x range: [-4.452, 4.339]
  [Scheduler] Reverse step 700/3000  x range: [-4.561, 4.504]
  [Scheduler] Reverse step 650/3000  x range: [-4.511, 4.544]
  [Scheduler] Reverse step 600/3000  x range: [-4.653, 4.753]
  [Scheduler] Reverse step 550/3000  x range: [-5.044, 5.375]
  [Scheduler] Reverse step 500/3000  x range: [-5.567, 5.327]
  [Scheduler] Reverse step 450/3000  x range: [-5.669, 5.302]
  [Scheduler] Reverse step 400/3000  x range: [-5.665, 5.451]
  [Scheduler] Reverse step 350/3000  x range: [-5.258, 5.594]
  [Scheduler] Reverse step 300/3000  x range: [-5.415, 5.916]
  [Scheduler] Reverse step 250/3000  x range: [-5.711, 6.227]
  [Scheduler] Reverse step 200/3000  x range: [-5.406, 5.462]
  [Scheduler] Reverse step 150/3000  x range: [-5.338, 5.519]
  [Scheduler] Reverse step 100/3000  x range: [-5.204, 5.195]
  [Scheduler] Reverse step  50/3000  x range: [-5.314, 5.124]
  [Scheduler] Reverse step   0/3000  x range: [-5.160, 5.077]
  Generated: 3008/5120

  --- Batch 48 (64 samples) ---
  [Scheduler] Reverse step 2999/3000  x range: [-4.471, 4.672]
  [Scheduler] Reverse step 2950/3000  x range: [-5.087, 5.034]
  [Scheduler] Reverse step 2900/3000  x range: [-4.909, 4.786]
  [Scheduler] Reverse step 2850/3000  x range: [-4.696, 4.433]
  [Scheduler] Reverse step 2800/3000  x range: [-5.156, 4.454]
  [Scheduler] Reverse step 2750/3000  x range: [-4.535, 4.739]
  [Scheduler] Reverse step 2700/3000  x range: [-4.532, 4.650]
  [Scheduler] Reverse step 2650/3000  x range: [-4.874, 4.286]
  [Scheduler] Reverse step 2600/3000  x range: [-4.836, 4.574]
  [Scheduler] Reverse step 2550/3000  x range: [-4.702, 4.475]
  [Scheduler] Reverse step 2500/3000  x range: [-4.495, 4.690]
  [Scheduler] Reverse step 2450/3000  x range: [-4.463, 4.673]
  [Scheduler] Reverse step 2400/3000  x range: [-4.620, 4.764]
  [Scheduler] Reverse step 2350/3000  x range: [-4.526, 4.793]
  [Scheduler] Reverse step 2300/3000  x range: [-4.597, 4.582]
  [Scheduler] Reverse step 2250/3000  x range: [-4.550, 4.812]
  [Scheduler] Reverse step 2200/3000  x range: [-4.761, 4.399]
  [Scheduler] Reverse step 2150/3000  x range: [-4.378, 4.316]
  [Scheduler] Reverse step 2100/3000  x range: [-4.515, 4.176]
